	nodeName	Degree	AvgNeighbors	Clustering	PageRank	Eigenvector
0	NAT10	205	158.62439024390244	0.4894308943089431	0.0001765352639149	0.0547701591925075
1	PRPF31	148	113.55405405405403	0.2771649200220629	0.0001816669193587	0.0135427086354867
2	RSL1D1	183	167.08743169398906	0.5932264456854621	0.0001420435940033	0.0537634848165117
3	GLTSCR2	147	165.24489795918367	0.575901593514118	0.0001226618664878	0.0448779871787123
4	TTC27	53	151.52830188679246	0.5493468795355588	6.863042550647394e-05	0.0133037722930992
5	RPS13	299	165.66889632107024	0.3749410787636641	0.0002277524724763	0.0862555383050982
6	RPP38	176	175.32954545454547	0.4026623376623376	0.0001672526132896	0.0547510444916424
7	NOL11	71	202.04225352112675	0.8643863179074447	6.098004476991294e-05	0.0266337355575639
8	UTP23	140	161.13571428571427	0.732065775950668	0.0001099536498948	0.040093192497366
9	RPF1	152	155.98684210526315	0.6494423143952597	0.0001197885193298	0.0423547666665425
10	DDX54	146	154.86986301369862	0.6891828058573453	0.0001188561237091	0.0391818230819075
11	ELP3	46	112.97826086956522	0.2898550724637681	7.747017910252172e-05	0.007583596483291
12	DHX32	68	160.05882352941177	0.4872695346795435	9.52531493951615e-05	0.0175095758327694
13	RRP1B	120	161.20833333333334	0.6497198879551821	0.0001092635610647	0.0340446715576909
14	DDX55	177	138.7683615819209	0.535567539804828	0.0001610921914418	0.0413347402389875
15	TRMT11	102	129.18627450980392	0.4608813822558726	0.0001404706367272	0.0239489521896319
16	TEX13A	14	159.85714285714286	0.6043956043956044	2.900486415021052e-05	0.0039922544726221
17	RPF2	229	153.235807860262	0.4252662223243699	0.0001954615003885	0.0634019128470194
18	NOP2	169	155.47337278106508	0.5588898281205974	0.0001428722165447	0.0451610253755821
19	TEP1	23	160.91304347826087	0.5375494071146245	3.7497194403622815e-05	0.0022692684320237
20	GNL3	177	167.864406779661	0.5551489470980996	0.000145519001297	0.0521452656438477
21	RRP12	168	143.71428571428572	0.5679355574565156	0.0001472357995884	0.0405924107637441
22	NOC3L	149	149.90604026845637	0.6591692363504444	0.0001280418546396	0.0386721866816369
23	GRWD1	167	152.47904191616766	0.5811269028208643	0.0001424760388981	0.044308804486783
24	TBL3	202	157.56930693069307	0.517215900694547	0.0001651584256329	0.0537891174436735
25	TRUB1	88	154.75	0.635841170323929	9.335055887273252e-05	0.0249613598382692
26	RPS14	312	165.16346153846155	0.3555734190782422	0.0002464494545681	0.0892923019667507
27	RPS28	270	169.22962962962964	0.4151452567809445	0.0002033865383659	0.0803557969273649
28	RRP1	121	171.3305785123967	0.7674931129476584	9.538252277822884e-05	0.0359556892070102
29	WDR74	128	160.796875	0.6796259842519685	0.0001155052951853	0.0370575053350115
30	DDX56	167	149.46706586826346	0.6248466921578529	0.000135940026222	0.0431251550046532
31	EBNA1BP2	183	153.86885245901638	0.5234492283672612	0.0001462243196921	0.0496905552941016
32	PNO1	214	165.61214953271028	0.4741784037558685	0.0001736914757935	0.0597532896666581
33	NOC4L	187	167.79679144385025	0.5702949801621529	0.0001470911009714	0.0530777205492616
34	DNTTIP2	112	188.92857142857144	0.7372908622908623	9.39971654426073e-05	0.0398284139529006
35	MDN1	46	178.0	0.7526570048309179	4.436411506889696e-05	0.0152127676135975
36	KRI1	132	159.28030303030303	0.7793199167244969	0.0001053587500877	0.0374767712903636
37	DHX33	114	147.07894736842104	0.5797236453966775	0.0001142202947005	0.0281526875659783
38	THUMPD1	2	162.0	0.0	1.0772541707449066e-05	0.0003285024431413
39	SKIV2L2	190	138.12105263157895	0.4184349763297131	0.0001754545502388	0.0417815308303405
40	RPS7	281	172.13167259786476	0.4048042704626334	0.0002212302887192	0.0841126370875809
41	NOM1	70	160.38571428571427	0.7639751552795031	7.689984518132087e-05	0.0199294036355425
42	SNRPE	273	97.1025641025641	0.2028118939883645	0.0003108445829407	0.0085547233856862
43	GMPS	120	106.00833333333334	0.1991596638655462	0.0001662412873351	0.016947701714245
44	PUS7	51	144.23529411764707	0.5866666666666667	7.223257911225435e-05	0.0130304966117002
45	UTP11L	161	171.59006211180125	0.6106366459627329	0.0001239087433773	0.0475629067814677
46	IPO4	89	138.61797752808988	0.2742594484167517	0.0001003444364238	0.0135023872125312
47	LOC102724159	139	182.73381294964028	0.7179647586278803	0.0001132779689998	0.0467787890400217
48	KIAA0020	176	145.5625	0.5664285714285714	0.0001460254364781	0.0443190139145036
49	DHX15	247	130.5748987854251	0.2715512985089365	0.0002672453915613	0.0386967853108764
50	UTP20	127	179.5748031496063	0.6647919010123734	0.0001064036479527	0.0389005393842982
51	NOP14	201	159.07960199004975	0.5333830845771145	0.0001621725089271	0.0535977566025109
52	SNRPB	214	97.77570093457943	0.2631740599359396	0.0002374565038609	0.0063974522453995
53	RPS27	240	177.45	0.4646094839609484	0.0001793881553873	0.0751045088958608
54	RRP8	104	159.26923076923077	0.7165795369678865	0.0001045735148023	0.0302879096680321
55	GNL2	186	161.26344086021504	0.4616681197326359	0.0001519250958975	0.0531584190340426
56	NMD3	200	164.065	0.4505025125628141	0.0001619742356582	0.0576810116868148
57	PPAN	95	166.46315789473684	0.7820828667413214	8.205854856836529e-05	0.0286188856304983
58	TRMT1	88	135.3409090909091	0.5054858934169278	0.0001055308630899	0.0214646646377888
59	POLR3A	82	120.46341463414636	0.299608551641072	0.000101858999151	0.0120781198707256
60	BOP1	212	142.6179245283019	0.4509523383707413	0.0001923896939181	0.0510271412519849
61	POLR1E	168	156.98214285714286	0.4526660963786712	0.0001497307280026	0.0381630722157914
62	DIMT1	128	175.171875	0.7476624015748031	0.000102993229209	0.0405496019099403
63	UTP3	177	169.07344632768363	0.6007960965588084	0.0001516004209907	0.0504210319188274
64	RPS4X	282	171.69148936170214	0.3903737916761313	0.0002302461740941	0.0833979938976991
65	MRPS7	272	163.45220588235293	0.3890275667462557	0.0002301382926575	0.0765775206130336
66	RPS18	324	158.8395061728395	0.3314604594274357	0.0002594477482075	0.0884869802925077
67	GNL3L	158	157.126582278481	0.5998548738208498	0.0001361806673812	0.0432715530706688
68	DHX37	163	162.77914110429447	0.5993334848140575	0.0001385843673574	0.0453872462454324
69	ENSG00000260342	185	200.08648648648648	0.5857814336075206	0.0001403284697528	0.0702344306942892
70	DDX24	151	151.80132450331126	0.6527152317880794	0.0001346739905042	0.0396894103727474
71	WDR75	165	173.8181818181818	0.6405764966740577	0.0001277820835958	0.0496178047476219
72	GNL1	64	173.53125	0.6329365079365079	6.423635493804048e-05	0.0219761065759984
73	EXOSC2	85	139.09411764705882	0.4899159663865546	9.268845790942809e-05	0.0196645139995117
74	RPS27L	195	193.4564102564103	0.5621993127147766	0.0001426083890185	0.0678906102435198
75	POLR1A	191	150.7696335078534	0.3357949848443097	0.0001840367709261	0.0378565395321302
76	RPS23	291	165.14776632302406	0.389406327763953	0.0002196399042412	0.0851520522735604
77	TWISTNB	164	162.21951219512195	0.4890019452341763	0.0001451485434981	0.0389320373171041
78	DDX28	101	162.02970297029702	0.7023762376237623	0.0001059987607313	0.0311743700452304
79	RPS6	305	166.0950819672131	0.3591026747195858	0.0002416892061879	0.0859236108091356
80	NOL6	166	169.18072289156626	0.6023366192040891	0.0001353095495052	0.0469999217688056
81	RBM19	110	167.7	0.827022518765638	9.52712886039129e-05	0.0331339688013413
82	RPS16	292	167.60616438356163	0.3814903732994398	0.0002246494833123	0.085208304462446
83	LSG1	140	176.00714285714287	0.5036998972250771	0.0001243119788876	0.0458600151551104
84	GAR1	94	143.89361702127658	0.3170899107755662	0.0001014808051243	0.0185585998612302
85	NIP7	212	150.03773584905662	0.4387463113654654	0.0001794353859642	0.0537704445561619
86	RBM34	99	168.6060606060606	0.8592042877757163	8.484536116350416e-05	0.0300556224008162
87	EIF4A3	214	112.05140186915888	0.1935851871352727	0.0002537609633785	0.0239842136599073
88	UTP18	189	163.34920634920636	0.551446583361477	0.0001557931012758	0.0517327645232383
89	CIRH1A	181	166.71823204419888	0.5871700429711479	0.0001505692535732	0.0511842685784696
90	LSM11	33	128.54545454545453	0.4147727272727273	5.130329234975051e-05	0.0027064715448969
91	UTP6	194	162.03092783505156	0.5482078948774104	0.000160244013878	0.053391716970613
92	RBM28	178	148.7921348314607	0.5848409826699676	0.0001470639745391	0.044777991767292
93	RSL24D1	272	174.36764705882354	0.4366995875841111	0.0002102448528662	0.0864059407080973
94	NOP9	132	158.2651515151515	0.7460097154753643	0.0001124477038117	0.0366983456190932
95	NOB1	167	177.7245508982036	0.5540004328692013	0.0001360880584221	0.0526094553446063
96	NOC2L	177	147.909604519774	0.5588726245505906	0.0001505522508175	0.0430053555228286
97	TSR2	92	181.7826086956522	0.7596751075011945	7.787708509455841e-05	0.0314891611296638
98	NGDN	169	171.5207100591716	0.6198224852071006	0.0001356745171009	0.0506392627327861
99	MAK16	155	152.9741935483871	0.6081273565144533	0.0001299365260001	0.0426179090923906
100	FBL	240	169.45	0.3732217573221757	0.0002053210329572	0.0664053411456187
101	IPO5	49	106.6530612244898	0.221938775510204	7.411236133695948e-05	0.0066420620781494
102	PTGES3	129	100.65116279069768	0.1378391472868217	0.0001853619909644	0.0053759883393234
103	AATF	177	170.68361581920905	0.585708782742681	0.0001436057476625	0.0515957335267287
104	PWP1	159	149.1572327044025	0.6323541119337632	0.0001392599636369	0.0415845445250364
105	MPHOSPH10	178	169.3033707865169	0.5909350599885737	0.0001363607683417	0.0515138452876355
106	RPS11	315	164.55238095238096	0.3554342331412395	0.0002391011932346	0.0887008238739332
107	WBSCR22	90	193.4111111111111	0.5545568039950063	7.922620733681528e-05	0.030889157246653
108	SNRPD3	265	95.69811320754717	0.2141223556317896	0.0003006633088053	0.0079369205588654
109	EMG1	161	168.6024844720497	0.5389751552795031	0.0001373489556793	0.0456243328919978
110	TRMT1L	43	153.90697674418604	0.6677740863787376	6.125692165407856e-05	0.0120847775192075
111	DKC1	191	146.05759162303664	0.3529898043538165	0.0001825728125952	0.0389181541868094
112	PES1	209	146.96172248803828	0.4593761501656238	0.0001692873326018	0.0540880306949082
113	PDCD11	247	168.5506072874494	0.4221388367729831	0.000208897498292	0.0714185249727157
114	BYSL	236	160.34745762711864	0.4340064911648034	0.0001984729201807	0.0627235274434959
115	RRS1	194	149.4020618556701	0.4917472357245873	0.0001671480378608	0.0517719779322784
116	MYBBP1A	126	181.81746031746036	0.4586666666666666	0.0001163825555196	0.0278098615353027
117	UTP14C	144	182.49305555555557	0.7374708624708625	0.0001099443892055	0.0464582803429689
118	WDR46	195	163.71794871794873	0.5438012159661644	0.0001666762387047	0.0530483448658911
119	BMS1	185	166.11891891891892	0.5998237367802585	0.0001400589227559	0.0520053785052205
120	ENSG00000257411	105	183.3142857142857	0.5611721611721612	9.082364849010624e-05	0.0377924590482035
121	WDR36	194	161.32474226804123	0.537738368676887	0.0001610795582963	0.0531125152409652
122	DDX31	124	160.5806451612903	0.7779963283503802	0.0001013845230667	0.0354634498126087
